"CD_DISCENTE","ANO_INGRESSO","SEMESTRE_INGRESSO","TIPO_INGRESSO","CAMPUS","COD_CURSO","CURSO","NATURALIDADE","UF_NATURALIDADE","PAIS_NATURALIDADE","BAIRRO_ENDERECO","CIDADE_ENDERECO","UF_ENDERECO","SEXO","ANO_NASCIMENTO","COTA","TIPO_COTA","ESCOLARIDADE_PAI","ESCOLARIDADE_MAE","DEFICIENCIA"
371605,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CAETES II,ABREU E LIMA,PE,F,2001,S,L5,,SUPERIOR INCOMPLETO,N
368628,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CENTRO,BONITO,PE,M,2003,S,L3,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
366329,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SAO FRANCISCO,CABO DE SANTO AGOSTINHO,PE,M,1999,S,L5,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
366818,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CENTRO,CABO DE SANTO AGOSTINHO,PE,M,2006,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
263383,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BAIRRO NOVO DO CARMELO,CAMARAGIBE,PE,F,1995,N,A0,,,N
367607,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ALBERTO MAIA,CAMARAGIBE,PE,F,2000,S,L3,ENSINO MEDIO,ENSINO FUNDAMENTAL,N
367288,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JARDIM PRIMAVERA,CAMARAGIBE,PE,F,2002,S,L7,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
368458,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ALDEIA,CAMARAGIBE,PE,F,2005,N,A0,,SUPERIOR INCOMPLETO,N
368552,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,TIMBI,CAMARAGIBE,PE,F,2005,S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
366074,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CENTRO,CAMARAGIBE,PE,F,2005,S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
369502,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CENTRO,CAMARAGIBE,PE,M,1986,S,L3,ENSINO MEDIO,ENSINO SUPERIOR,N
370385,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ALBERTO MAIA,CAMARAGIBE,PE,M,2000,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
359265,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,VILA DA FABRICA,CAMARAGIBE,PE,M,2001,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
366734,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JARDIM PRIMAVERA,CAMARAGIBE,PE,M,2004,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO SUPERIOR,N
368198,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ALDEIA,CAMARAGIBE,PE,M,2004,N,A0,,ENSINO SUPERIOR,N
368325,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,TIMBI,CAMARAGIBE,PE,M,2005,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
370004,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CAJA,CARPINA,PE,M,2002,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
366477,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,FLORESTINHA,CARPINA,PE,M,2005,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
366363,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PARQUE GRANJEIRO,CRATO,CE,M,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
366572,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CRUZ DE REBOUCAS,IGARASSU,PE,M,2002,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
370649,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CENTRO,ITAPISSUMA,PE,F,2004,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
228406,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CAJUEIRO SECO,JABOATÃO DOS GUARARAPES,PE,F,1989,N,A0,,,N
204626,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CAJUEIRO SECO,JABOATÃO DOS GUARARAPES,PE,F,1989,N,A0,,,N
365919,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,VILA RICA,JABOATÃO DOS GUARARAPES,PE,F,2000,S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
368850,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,GUARARAPES,JABOATÃO DOS GUARARAPES,PE,F,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
371631,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PIEDADE,JABOATÃO DOS GUARARAPES,PE,F,2004,N,A0,,SEGUNDO GRAU INCOMPLETO,N
368374,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,DOIS CARNEIROS,JABOATÃO DOS GUARARAPES,PE,F,2004,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
367008,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,UR-06,JABOATÃO DOS GUARARAPES,PE,F,2004,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
369781,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SANTO ALEIXO,JABOATÃO DOS GUARARAPES,PE,F,2005,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
371473,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PRAZERES,JABOATÃO DOS GUARARAPES,PE,F,2005,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
366985,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,VISTA ALEGRE,JABOATÃO DOS GUARARAPES,PE,F,2005,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,SUPERIOR INCOMPLETO,N
369209,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MURIBECA,JABOATÃO DOS GUARARAPES,PE,M,2000,S,L3,ENSINO SUPERIOR,ENSINO SUPERIOR,N
354806,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PIEDADE,JABOATÃO DOS GUARARAPES,PE,M,2001,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
365907,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CANDEIAS,JABOATÃO DOS GUARARAPES,PE,M,2003,N,A0,,ENSINO SUPERIOR,N
369611,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JARDIM JORDAO,JABOATÃO DOS GUARARAPES,PE,M,2003,N,A0,,ENSINO SUPERIOR,N
369475,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,VILA RICA,JABOATÃO DOS GUARARAPES,PE,M,2003,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL,N
371383,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ALTO DA COLINA,JABOATÃO DOS GUARARAPES,PE,M,2003,S,L1,,ENSINO MEDIO,N
367420,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PIEDADE,JABOATÃO DOS GUARARAPES,PE,M,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
368424,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CANDEIAS,JABOATÃO DOS GUARARAPES,PE,M,2004,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
367511,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CANDEIAS,JABOATÃO DOS GUARARAPES,PE,M,2004,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
368056,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PIEDADE,JABOATÃO DOS GUARARAPES,PE,M,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
366491,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CANDEIAS,JABOATÃO DOS GUARARAPES,PE,M,2004,S,L7,,ENSINO SUPERIOR,N
369262,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CURADO III,JABOATÃO DOS GUARARAPES,PE,M,2004,S,L1,ENSINO SUPERIOR,ENSINO SUPERIOR,N
371494,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PADRE ROMA,JABOATÃO DOS GUARARAPES,PE,M,2004,S,L7,ENSINO MEDIO,ENSINO MEDIO,N
368157,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PIEDADE,JABOATÃO DOS GUARARAPES,PE,M,2004,S,L7,ENSINO SUPERIOR,ENSINO SUPERIOR,N
369841,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CANDEIAS,JABOATÃO DOS GUARARAPES,PE,M,2005,N,A0,,ENSINO MEDIO,N
369758,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,VISTA ALEGRE,JABOATÃO DOS GUARARAPES,PE,M,2005,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
371135,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SUCUPIRA,JABOATÃO DOS GUARARAPES,PE,M,2005,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
367480,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CANDEIAS,JABOATÃO DOS GUARARAPES,PE,M,2005,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
369042,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PIEDADE,JABOATÃO DOS GUARARAPES,PE,M,2005,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
371283,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CRISTO REDENTOR,JABOATÃO DOS GUARARAPES,PE,M,2005,S,L7,,ENSINO SUPERIOR,N
366603,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CURADO II,JABOATÃO DOS GUARARAPES,PE,M,2005,S,L5,,ENSINO MEDIO,N
370892,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CURADO IV,JABOATÃO DOS GUARARAPES,PE,M,2005,S,L1,ENSINO SUPERIOR,ENSINO MEDIO,N
368314,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JARDIM CIDADE UNIVERSITARIA,JOÃO PESSOA,PB,M,2002,N,A0,,SUPERIOR INCOMPLETO,N
368205,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CENTRO,MORENO,PE,M,2004,N,A0,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
367905,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CENTRO,NAZARÉ DA MATA,PE,M,2005,S,L3,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
370256,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JATOBA,OLINDA,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
365876,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,AMARO BRANCO,OLINDA,PE,F,2004,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
367407,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JARDIM ATLANTICO,OLINDA,PE,F,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
367091,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,OURO PRETO,OLINDA,PE,F,2004,S,L3,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
368786,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PEIXINHOS,OLINDA,PE,F,2005,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
371463,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,RIO DOCE,OLINDA,PE,M,2001,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
320513,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,RIO DOCE,OLINDA,PE,M,2001,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
368474,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,RIO DOCE,OLINDA,PE,M,2002,N,A0,,ENSINO SUPERIOR,N
366725,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JATOBA,OLINDA,PE,M,2002,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
368879,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PASSARINHO,OLINDA,PE,M,2003,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
367715,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,RIO DOCE,OLINDA,PE,M,2004,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
369204,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JARDIM ATLANTICO,OLINDA,PE,M,2005,S,L13,ENSINO SUPERIOR,ENSINO SUPERIOR,S
367763,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CENTRO,PAUDALHO,PE,M,2005,S,L1,,ENSINO SUPERIOR,N
368795,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CENTRO,PAUDALHO,PE,M,2005,S,L3,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL,N
371041,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MARANGUAPE II,PAULISTA,PE,F,2002,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
367602,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MARIA FARINHA,PAULISTA,PE,F,2004,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
366905,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PARATIBE,PAULISTA,PE,F,2004,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
369464,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ARTUR LUNDGREN L,PAULISTA,PE,M,1990,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
369919,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PARATIBE,PAULISTA,PE,M,1991,S,L7,,SUPERIOR INCOMPLETO,N
370914,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MARANGUAPE II,PAULISTA,PE,M,1994,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
368312,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,VILA TORRES GALVAO,PAULISTA,PE,M,2003,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
366636,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JANGA,PAULISTA,PE,M,2003,S,L5,ENSINO SUPERIOR,ENSINO MEDIO,N
370546,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ARTUR LUNDGREN II,PAULISTA,PE,M,2004,S,L7,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
367659,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ARTUR LUNDGREN L,PAULISTA,PE,M,2004,S,L7,ENSINO MEDIO,ENSINO MEDIO,N
368488,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MARANGUAPE I,PAULISTA,PE,M,2004,S,L5,,ENSINO MEDIO,N
369725,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,AURORA,PAULISTA,PE,M,2005,N,A0,,ENSINO SUPERIOR,N
367637,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MIRUEIRA,PAULISTA,PE,M,2005,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
370972,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,MARANGUAPE II,PAULISTA,PE,M,2005,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
369076,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,COHAB VI,PETROLINA,PE,F,2001,S,L5,,ENSINO SUPERIOR,N
369165,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PORTAL DA CIDADE,PETROLINA,PE,M,2001,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
366781,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,COHAB VI,PETROLINA,PE,M,2005,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
67255,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,---- BAIRRO NAO INFORMADO ----,RECIFE,PE,F,1977,N,A0,,,N
151632,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ENCRUZILHADA,RECIFE,PE,F,1986,N,A0,,,N
276794,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,1996,S,L3,,,N
336603,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,1997,N,A0,SUPERIOR INCOMPLETO,ENSINO SUPERIOR,N
368946,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,1997,S,L1,,ENSINO MEDIO,N
366330,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,COHAB,RECIFE,PE,F,1998,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
370503,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,TORRE,RECIFE,PE,F,1999,N,A0,,SUPERIOR INCOMPLETO,N
367433,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,F,2000,N,A0,,,N
367692,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,F,2000,N,A0,,ENSINO MEDIO,N
370442,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2000,S,L1,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL INCOMPLETO,N
366456,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,AREIAS,RECIFE,PE,F,2000,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
371633,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,LINHA DO TIRO,RECIFE,PE,F,2000,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
369454,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VISTA,RECIFE,PE,F,2001,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
369510,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,2001,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
326931,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,2001,N,A0,SEGUNDO GRAU INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
369416,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,2002,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
349533,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,SAN MARTIN,RECIFE,PE,F,2002,S,L7,ENSINO MEDIO,ENSINO MEDIO,N
368853,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ALTO SANTA TEREZINHA,RECIFE,PE,F,2002,S,L3,,ENSINO MEDIO,N
366791,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,AFLITOS,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
367625,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ILHA DO RETIRO,RECIFE,PE,F,2003,N,A0,,ENSINO MEDIO,N
368950,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,COHAB,RECIFE,PE,F,2003,N,A0,,ENSINO MEDIO,N
370355,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,SEGUNDO GRAU INCOMPLETO,N
367056,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,F,2003,S,L3,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
368846,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,TORROES,RECIFE,PE,F,2003,S,L5,,ENSINO SUPERIOR,N
369166,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,2003,S,L5,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
368981,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PASSARINHO,RECIFE,PE,F,2003,S,L3,ENSINO FUNDAMENTAL INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
367755,2023,2,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,GRACAS,RECIFE,PE,F,2004,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
366139,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,PORTO DA MADEIRA,RECIFE,PE,F,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
365891,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
367195,2023,1,SISU,REITOR JOAQUIM AMAZONAS,258,ABI - ENGENHARIA,RECIFE,PE,BRA,ESPINHEIRO,RECIFE,PE,F,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
